ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
แป้งเด็ฏ น่ารัก  นมและน้ำผึ่ง 200ก,25,20,แป้ง,100,8850094051028
แป้งน่ารัก,20,15,แป้ง,50,8850094081025
น่ารัก150ก,50,45,แป้ง,50,8850094081032
เทียร่า45ก,15,10,แป้ง,20,8850094371126
แป้งหน้ารัก,25,20,แป้ง,100,8850094451286
หน้ารัก,25,20,แป้ง,100,8850094461278
แป้งเภสัชมาดาม,12,10,แป้ง,95,8850233210033
เภสัทมาดาม100กรัม,22,15,แป้ง,24,8850233210040
เภสัชมาดาม200กรัม,35,26,แป้ง,13,8850233210057
แป้งเย็นเภสัชกลิ่นมาดาม,55,45,แป้ง,47,8850233210088
เภสัชปริ๊นเซส50กรัม,12,10,แป้ง,19,8850233210095
เภสัชปริ๊นเซส100กรัม,22,18,แป้ง,18,8850233210101
เภสัชปริ๊นเซส200กรัม,30,25,แป้ง,-6,8850233210118
เภสัช300ก,50,45,แป้ง,46,8850233210125
เภสัชคามิลล่า50กรัม,12,10,แป้ง,20,8850233210200
เภสัทคามิลล่า100กรัม,22,15,แป้ง,26,8850233210217
เภสัชคามิลล่า200กรัม,35,28,แป้ง,18,8850233210248
แป้งเย็น เภสัช กลิ่นชคามิลล่า ,50,45,แป้ง,46,8850233210255
ชาวเวอร์ๆมอร์นิ่งเฟรช100กรัม                 ,25,23,แป้ง,20,8850336200023
ชาวเวอร์ๆมอร์นิ่งเฟรช150กรัม,35,30,แป้ง,20,8850336200030
ชาวเวอร์  150ก,35,28,แป้ง,100,8850336200061
แป้งชาวเวอร์100กรัม,25,20,แป้ง,30,8850336210022
ชาวเวอร์ชมพู,55,50,แป้ง,0,8850336210053
ออด๊าซ20มล.,39,35,แป้ง,20,8850512201004
เเอคเน่ โอเวอร์ไนท์มาส์ก,30,25,แป้ง,30,8850710006067
เซอรามายน์30ก,35,28,แป้ง,50,8851091643032
เซอรามาย30ก,35,28,แป้ง,50,8851091648136
เบบี้มายต์50ก,12,11,แป้ง,100,8851123341011
เบบี้ มายด์180ก,30,23,แป้ง,49,8851123341035
เบบี้มายด์ฟ้า50กรัม,12,11,แป้ง,20,8851123341257
ทเวลฟ์พลัส300ก ,50,45,แป้ง,100,8851123384155
เบบี้มายต์50ก,12,10,แป้ง,98,8851123703420
เบบี้มายด์สวีทตี้พิงค์180กรัม,30,23,แป้ง,20,8851123703468
เบบี้มมายด์ พิ้ง400ก,45,40,แป้ง,100,8851123703505
เบบี่มายต์ 50กรัม,12,8,แป้ง,29,8851123705721
เบบี้มายด์ดับเบิ้ล180กรัม,30,23,แป้ง,21,8851123705776
baby mild  แป้งเด็ก ,45,35,แป้ง,-2,8851123705813
เบบี้มายต์50ก,15,13,แป้ง,100,8851123706384
เบบี่มายต์ 50กรัม,12,8,แป้ง,30,8851123740500
เบบี้มายด์ชมพู50กรัม,12,11,แป้ง,19,8851123740579
เบบี้มายด์อัลตร้ามายด์180กรัม,25,23,แป้ง,20,8851123740593
เบบี้มาย อัลตร้า380ก,45,40,แป้ง,99,8851123740678
เบบี้มายด์380ก,55,50,แป้ง,50,8851123740814
ทเวลฟ์พลัส60กรัม,13,12,แป้ง,15,8851123784276
ทเวลฟ์พลัส60กรัม,13,12,แป้ง,19,8851123784337
ทเวลฟ์ พลัส60ก,13,10,แป้ง,50,8851123785563
ทเวลฟ์พลัส50ก,19,15,แป้ง,10,8851123805254
ทเวลฟ์พรัส50ก,19,15,แป้ง,50,8851123805278
ทเวลฟ์ พลัส พิงค์280ก,50,45,แป้ง,99,8851123805339
ทเวลฟ์พลัส เพอร์เฟค280ก,50,45,แป้ง,100,8851123805353
ทเวลพ์ พลัส ไวท์เทนนิ่ง สโนว์ 140ก.,30,23.75,แป้ง,4,8851123805414
แฟซ่า,45,40,แป้ง,0,8851818983625
แฟซ่า,45,40,แป้ง,0,8851818983632
แฟซา,45,40,แป้ง,0,8851818983656
นกแก้วกลิ่นไม้หอม,45,40,แป้ง,100,8851929011439
นกแก้วกลิ่นมะลิ,45,40,แป้ง,100,8851929011453
นกแก้วลีลาวดี,45,40,แป้ง,100,8851929012207
นกแก้วกลิ่นกุหลาบ,45,40,แป้ง,0,8851929014836
นกแก้วกล้วยไม้,45,40,แป้ง,100,8851929015758
พอด์สเมจิกพาวเดอร์50กรัม,45,39,แป้ง,26,8851932111805
พอด์สเมจิกพาวเดอร์50กรัม,45,39,แป้ง,30,8851932234429
สเปรย์น้ำหอมแอ๊กซ์โพรดวค,65,60,แป้ง,30,8851932241687
ซันซิล(ครีมบำรุงผม)60มล.,20,18,แป้ง,17,8851932354530
ลักส์ครีมอาบน้ำ500มลแพ็ค2,162,145,แป้ง,20,8851932369367
วาสลีน50มล,60,55,แป้ง,50,8851932375719
ซิตร้า180มล,120,110,แป้ง,50,8851932390729
พอนยฺ์ ไวร์40ก,35,28,แป้ง,49,8851932393041
ซัลซิว120มล,30,24,แป้ง,50,8851932398749
ซัลซิว60มล,20,16,แป้ง,50,8851932411950
พอนด์แป้งเมจิก50ก,35,30,แป้ง,50,8851932416320
แป้งหอม,30,28,แป้ง,10,8851989011905
ทรอส แฮร์เจล,25,18,แป้ง,0,8851989020785
ทรอสแฮร์เจล45กรัม,20,12,แป้ง,22,8851989020792
ดีนี่ซากุระซอฟท์180กรัม,28,25,แป้ง,22,8851989061016
ดีนี่นิวบอร์น180กรัม,28,25,แป้ง,22,8851989061023
แป้งดีนี้380ก,50,40,แป้ง,50,8851989061054
ดีนี้380ก,55,45,แป้ง,19,8851989061061
ดีนี้180ก,28,23,แป้ง,50,8851989061177
ดีนี้180มล,28,23,แป้ง,50,8851989061184
ดีนี่ย์เขีย180ก,30,25,แป้ง,-1,8851989061887
บีไนซ์แอนตี้180มล.,30,28,แป้ง,21,8851989080024
บีไนท์ชมพู,30,25,แป้ง,98,8851989080185
บีไนร์60มล,45,40,แป้ง,50,8851989080369
บีไนซ์แอนตี้90มล.,30,25,แป้ง,19,8851989080406
บีไนร์60มล,45,40,แป้ง,50,8851989080468
บีไนซ์แอนตี้90มล.,30,28,แป้ง,21,8851989080505
บีไนซ์แอนตี้180มล.,45,40,แป้ง,22,8851989080734
ทรอส เอ็กซ์ตรีม 300ก.,85,79,แป้ง,20,8851989922126
ตรางู50ก,15,12,แป้ง,50,8852086000007
แป้งตรางู140ก,30,25,แป้ง,20,8852086000021
แป้งตรางู,30,28,แป้ง,50,8852086000113
แป้งตรางู280ก,50,45,แป้ง,20,8852086000137
แป้งเย็นตรางู140ก,30,28,แป้ง,50,8852086000519
แป้งเย็นตรางูปริกลี่ฮีท140กรัม,30,28,แป้ง,20,8852086000540
แป้งตรางูไวลด์ ทานาคา280ก,50,45,แป้ง,20,8852086000557
แป้งเย็นตรางูลูกศร50กรัม,15,10,แป้ง,26,8852086001004
แป้งตรางู140ก,35,28,แป้ง,49,8852086001028
แป้งตรางู280ก,50,45,แป้ง,20,8852086001042
แป้งเด็ก เซนลุกซ์ ,35,30,แป้ง,100,8852086001196
แป้งตรางู เฟรนซ์ ลาเวนเดอร์ 50มล,15,10,แป้ง,25,8852086001677
แป้งตรางู140ก,30,28,แป้ง,49,8852086001684
แป้งตรางู280มล,50,45,แป้ง,19,8852086001691
สเปรย์ สูตรเย็น50มล,120,110,แป้ง,50,8852086004975
ชินเน่แป้ง30ก,25,20,แป้ง,50,8852525633308
เซ้นแอนดรูว์50ก,15,9.75,แป้ง,10,8852525986718
เซ็ยท์แอนดรูว์50ก,15,9.75,แป้ง,12,8852525986732
เซ็นท์แอนดรูว์500ก,55,48,แป้ง,2,8852525986756
เซ็นร์แอนว์ดรูว์500ก,55,49,แป้ง,4,8852525986770
เอนแชนเทอร์50กรัม,30,25,แป้ง,48,8852660617164
เอนแชนเทอร์50กรัม,30,25,แป้ง,48,8852660617171
เมลีน ยูวี,25,20,แป้ง,50,8853491000415
โมราลิชเจลแต่งผม100กรัม,20,18,แป้ง,30,8853924000043
ซิลกี้แฮร์โค้ทน้ำนมข้าว30มล.,25,23,แป้ง,30,8856440000955
ซิลกี้แฮร์โค้ทดอกอัญชัน30มล.,25,23,แป้ง,30,8856440000962
ชิลกี้แฮร์โค้ท,25,23,แป้ง,30,8856440000986
ซิลกี้แฮร์โค้ทผลไม้รวม85มล.,75,70,แป้ง,30,8856440001105
ซิลกี้แฮร์โค้ทดอกทานตะวัน85มล.,75,70,แป้ง,30,8856440001112
ซิลกี้แฮร์โค้ทดอกมะลิ85มล.,85,80,แป้ง,30,8856440001143
นาทริฟ ยูวี40ก,25,20,แป้ง,50,8858668400371
นาทรีฟ บีบี40ก,25,20,แป้ง,50,8858668400401
บีบียูวีพาวเดอร์40กรัม,25,18,แป้ง,20,8858668401392
นาทริฟ บีบี25ก,25,20,แป้ง,50,8858668401736
นาทริฟ40ก,25,20,แป้ง,50,8858668402191
นาทริฟ40ก,25,20,แป้ง,50,8858668402214
แป้งโยคี60กรัม,25,16,แป้ง,28,8858672900027
แป้งโยคี100กรัม,45,30,แป้ง,28,8858672900034
แป้งเด็กศรีจันทร์เบบี้50กรัม,55,53,แป้ง,30,8858696802093
สมูทโตะ โทเมโท,35,30,แป้ง,27,8858718625495
เบสท์ โคเรีย10มล,39,34,แป้ง,50,8858851430680
เมลีน ยูวี22ก,25,20,แป้ง,50,8858882500253
นามุ ไลฟ์7มล,0,35,แป้ง,50,8859082301671
ทอป คันทรี200ก,45,40,แป้ง,20,8859178706687
เลดี้แคร์เล็ก,35,30,แป้ง,50,8859178707370
มีสทีน เลดี้แคร์,59,50,แป้ง,49,8859178707394
วาสลีนเมน15กรัม,20,15,แป้ง,30,8999999045135
